canonical_smiles,pchembl_value,assay_description,standard_type,standard_value,standard_units,standard_relation,assay_chembl_id,assay_type,molecule_chembl_id,target_organism,target_chembl_id,document_chembl_id
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,9.00,Inhibition of N-terminal GST-tagged human EGFR cytoplasmic domain (669 to 1210 residues) expressed in baculovirus expression system preincubated for 10 mins followed by FAM-labelled peptide substrate addition by caliper mobility shift assay,IC50,1.0,nM,=,CHEMBL3877875,B,CHEMBL3968039,Homo sapiens,CHEMBL203,CHEMBL3877259
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@H]1CCCN(C(=O)/C=C/CN2CCOCC2)C1,6.42,"In Vitro HotSpot Kinase Assay: IC50s were determined using the in vitro HotSpot kinase assay (purified enzymes, 33P-ATP, an appropriate substrate and 1 uM ATP.). Reaction conditions were 1 uM ATP, one hour incubation with inhibitor, and kinase activity detected using 33-ATP phosphorylation of an appropriately selected peptide substrate.",IC50,383.7,nM,=,CHEMBL3888240,B,CHEMBL3968716,Homo sapiens,CHEMBL203,CHEMBL3886627
C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,8.89,"Inhibition of N-terminal GST-tagged recombinant human EGFR T790M mutant expressed in baculovirus infected Sf21 cells using poly (Glu,Tyr)4:1 as substrate preincubated for 10 mins followed by substrate addition measured after 1 hr by fluorescence polarization assay",IC50,1.3,nM,=,CHEMBL3882126,B,CHEMBL3968784,Homo sapiens,CHEMBL203,CHEMBL3881529
COc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,6.00,Inhibition of recombinant human full length EGFR expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method,IC50,1000.0,nM,=,CHEMBL3882759,B,CHEMBL3969511,Homo sapiens,CHEMBL203,CHEMBL3882727
O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21,6.74,Inhibition of GST-tagged wild type recombinant human EGFR (668 to 1210 residues) expressed in baculovirus after 1 hr by Z-lyte assay,IC50,184.0,nM,=,CHEMBL3854309,B,CHEMBL3969628,Homo sapiens,CHEMBL203,CHEMBL3853296
Nc1nc(Nc2cccc(Cl)c2)c2c(n1)-c1ccccc1C2,4.35,Inhibition Assay: Inhibition of various kinase enzyme.,IC50,45100.0,nM,=,CHEMBL3888922,B,CHEMBL3970063,Homo sapiens,CHEMBL203,CHEMBL3886207
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)CC1,8.96,"Inhibition of N-terminal GST-tagged human EGFR (696 to end residues) expressed in baculovirus infected Sf21 cells using poly (Glu,Tyr)4:1 as substrate preincubated for 10 mins followed by substrate addition measured after 1 hr by fluorescence polarization assay",IC50,1.1,nM,=,CHEMBL3882125,B,CHEMBL3970231,Homo sapiens,CHEMBL203,CHEMBL3881529
O=S(=O)(Nc1nccs1)c1ccc(Nc2nncc3ccccc23)cc1,7.06,"Inhibition of EGFR (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 1 hr by ELISA",IC50,88.0,nM,=,CHEMBL3870506,B,CHEMBL3970399,Homo sapiens,CHEMBL203,CHEMBL3870309
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C)c4)ncnc3cc2OC)CC1,8.03,"Inhibition of N-terminal GST-tagged recombinant human EGFR T790M mutant expressed in baculovirus infected Sf21 cells using poly (Glu,Tyr)4:1 as substrate preincubated for 10 mins followed by substrate addition measured after 1 hr by fluorescence polarization assay",IC50,9.3,nM,=,CHEMBL3882126,B,CHEMBL3971939,Homo sapiens,CHEMBL203,CHEMBL3881529
C=CC(=O)N1CC[C@@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@@H]1C(=O)OC,8.77,"Inhibition of N-terminal GST-tagged recombinant human EGFR T790M mutant expressed in baculovirus infected Sf21 cells using poly (Glu,Tyr)4:1 as substrate preincubated for 10 mins followed by substrate addition measured after 1 hr by fluorescence polarization assay",IC50,1.7,nM,=,CHEMBL3882126,B,CHEMBL3972168,Homo sapiens,CHEMBL203,CHEMBL3881529
C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cccc(C)c32)C1,8.86,Inhibition of EGFR L858R/T790M mutant phosphorylation in human patient derived H1975 cells incubated for 3 hrs by ELISA method,IC50,1.39,nM,=,CHEMBL3860368,B,CHEMBL3972316,Homo sapiens,CHEMBL203,CHEMBL3860038
CC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,7.66,Inhibition of recombinant human GST-tagged EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus by Z'-LYTE assay,IC50,22.0,nM,=,CHEMBL3857034,B,CHEMBL3972981,Homo sapiens,CHEMBL203,CHEMBL3856204
COc1ccc(-c2cc3c(N[C@H](C)c4ccc(F)cc4)ncnc3o2)cc1,7.57,Inhibition of recombinant human GST-tagged EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus by Z'-LYTE assay,IC50,27.0,nM,=,CHEMBL3857034,B,CHEMBL3973601,Homo sapiens,CHEMBL203,CHEMBL3856204
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Br)c1,7.19,"Omnia Assay: Briefly, 10x stocks of EGFR-WT (PV3872) from Invitrogen and EGFR-T790M/L858R (40350) from BPS Bioscience, San Diego, Calif., 1.13x ATP (AS001A) and appropriate Tyr-Sox conjugated peptide substrates (KCZ1001) were prepared in 1x kinase reaction buffer consisting of 20 mM Tris, pH 7.5, 5 mM MgCl2, 1 mM EGTA, 5 mM β-glycerophosphate, 5% glycerol (10x stock, KB002A) and 0.2 mM DTT (DS001A). 5 uL of each enzyme were pre-incubated in a Corning (#3574) 384-well, white, non-binding surface microtiter plate (Corning, N.Y.) for 30 min. at 25° C. with a 0.5 uL volume of 50% DMSO and serially diluted compounds prepared in 50% DMSO. Kinase reactions were started with the addition of 45 uL of the ATP/Tyr-Sox peptide substrate mix and monitored every 71 seconds for 60 minutes at λex360/λem485 in a Synergy4 plate reader from BioTek (Winooski, Vt.). At the conclusion of each assay, progress curves from each well were examined for linear reaction kinetics and fit statistics.",IC50,65.0,nM,=,CHEMBL3887857,B,CHEMBL3973862,Homo sapiens,CHEMBL203,CHEMBL3886183
C=CC(=O)N[C@@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,7.22,Inhibition of N-terminal 6x-HIS-tagged human recombinant EGFR (696 to 1022 residues) L858R/T790M mutant expressed in Sf9 cells pre-incubated for 90 mins followed by 1 mM ATP addition by HTRF assay,IC50,60.0,nM,=,CHEMBL3860367,B,CHEMBL3973973,Homo sapiens,CHEMBL203,CHEMBL3860038
COc1ccc(N2C(=O)CS/C2=N/Nc2nncc3ccccc23)cc1,7.44,"Inhibition of EGFR (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 1 hr by ELISA",IC50,36.0,nM,=,CHEMBL3870506,B,CHEMBL3974626,Homo sapiens,CHEMBL203,CHEMBL3870309
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2Cl)c1,6.19,"Omnia Assay: Briefly, 10x stocks of EGFR-WT (PV3872) from Invitrogen and EGFR-T790M/L858R (40350) from BPS Bioscience, San Diego, Calif., 1.13x ATP (AS001A) and appropriate Tyr-Sox conjugated peptide substrates (KCZ1001) were prepared in 1x kinase reaction buffer consisting of 20 mM Tris, pH 7.5, 5 mM MgCl2, 1 mM EGTA, 5 mM β-glycerophosphate, 5% glycerol (10x stock, KB002A) and 0.2 mM DTT (DS001A). 5 uL of each enzyme were pre-incubated in a Corning (#3574) 384-well, white, non-binding surface microtiter plate (Corning, N.Y.) for 30 min. at 25° C. with a 0.5 uL volume of 50% DMSO and serially diluted compounds prepared in 50% DMSO. Kinase reactions were started with the addition of 45 uL of the ATP/Tyr-Sox peptide substrate mix and monitored every 71 seconds for 60 minutes at λex360/λem485 in a Synergy4 plate reader from BioTek (Winooski, Vt.). At the conclusion of each assay, progress curves from each well were examined for linear reaction kinetics and fit statistics.",IC50,650.0,nM,=,CHEMBL3887857,B,CHEMBL3975588,Homo sapiens,CHEMBL203,CHEMBL3886183
COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)cc1,6.21,Inhibition of N-terminal GST-tagged human EGFR cytoplasmic domain (669 to 1210 residues) expressed in baculovirus expression system preincubated for 10 mins followed by FAM-labelled peptide substrate addition by caliper mobility shift assay,IC50,611.0,nM,=,CHEMBL3877875,B,CHEMBL3975598,Homo sapiens,CHEMBL203,CHEMBL3877259
C[C@@H](Nc1ncnc2oc(-c3ccc(C#N)cc3)cc12)c1ccccc1,7.36,Inhibition of recombinant human GST-tagged EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus by Z'-LYTE assay,IC50,44.0,nM,=,CHEMBL3857034,B,CHEMBL3975699,Homo sapiens,CHEMBL203,CHEMBL3856204
O=C(/C=C/c1ccc(OCCOc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1)NO,6.00,Inhibition of N-terminal GST-fused human EGFR (His672 to Ala1210 residues) expressed in baculovirus expression system using biotinylated PTP1B at Tyr66 as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins by DELFIA,IC50,1000.0,nM,=,CHEMBL3881964,B,CHEMBL3975710,Homo sapiens,CHEMBL203,CHEMBL3881527
C#Cc1cccc(Nc2ncnc3ccc(OCCCCCCC(=O)NO)cc23)c1,7.00,Inhibition of N-terminal GST-fused human EGFR (His672 to Ala1210 residues) expressed in baculovirus expression system using biotinylated PTP1B at Tyr66 as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins by DELFIA,IC50,100.0,nM,=,CHEMBL3881964,B,CHEMBL3975990,Homo sapiens,CHEMBL203,CHEMBL3881527
CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5ccc(OC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1,6.00,Inhibition of recombinant human full length EGFR expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method,IC50,1000.0,nM,=,CHEMBL3882759,B,CHEMBL3976571,Homo sapiens,CHEMBL203,CHEMBL3882727
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCn4cncn4)cc3)ncc2Cl)c1,6.99,Inhibition of human recombinant N-terminal GST-tagged EGFR T790M/L858R double mutant cytoplasmic domain (695 end residues) autophosphorylation expressed in baculovirus infected Sf9 insect cells by ADP-Glo luminescence assay,IC50,103.4,nM,=,CHEMBL3861200,B,CHEMBL3977022,Homo sapiens,CHEMBL203,CHEMBL3860065
NC(=S)NNc1nncc2ccccc12,7.11,"Inhibition of EGFR (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 1 hr by ELISA",IC50,77.0,nM,=,CHEMBL3870506,B,CHEMBL3977192,Homo sapiens,CHEMBL203,CHEMBL3870309
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1,8.26,"Omnia Assay: Briefly, 10x stocks of EGFR-WT (PV3872) from Invitrogen and EGFR-T790M/L858R (40350) from BPS Bioscience, San Diego, Calif., 1.13x ATP (AS001A) and appropriate Tyr-Sox conjugated peptide substrates (KCZ1001) were prepared in 1x kinase reaction buffer consisting of 20 mM Tris, pH 7.5, 5 mM MgCl2, 1 mM EGTA, 5 mM β-glycerophosphate, 5% glycerol (10x stock, KB002A) and 0.2 mM DTT (DS001A). 5 uL of each enzyme were pre-incubated in a Corning (#3574) 384-well, white, non-binding surface microtiter plate (Corning, N.Y.) for 30 min. at 25° C. with a 0.5 uL volume of 50% DMSO and serially diluted compounds prepared in 50% DMSO. Kinase reactions were started with the addition of 45 uL of the ATP/Tyr-Sox peptide substrate mix and monitored every 71 seconds for 60 minutes at λex360/λem485 in a Synergy4 plate reader from BioTek (Winooski, Vt.). At the conclusion of each assay, progress curves from each well were examined for linear reaction kinetics and fit statistics.",IC50,5.5,nM,=,CHEMBL3887858,B,CHEMBL3978161,Homo sapiens,CHEMBL203,CHEMBL3886183
O=S(=O)(Nc1ccccn1)c1ccc(Nc2nncc3ccccc23)cc1,7.08,"Inhibition of EGFR (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 1 hr by ELISA",IC50,84.0,nM,=,CHEMBL3870506,B,CHEMBL3978686,Homo sapiens,CHEMBL203,CHEMBL3870309
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C(F)(F)F)c4)ncnc3cc2OC)CC1,7.79,"Inhibition of N-terminal GST-tagged recombinant human EGFR T790M mutant expressed in baculovirus infected Sf21 cells using poly (Glu,Tyr)4:1 as substrate preincubated for 10 mins followed by substrate addition measured after 1 hr by fluorescence polarization assay",IC50,16.2,nM,=,CHEMBL3882126,B,CHEMBL3978740,Homo sapiens,CHEMBL203,CHEMBL3881529
COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.85,Inhibition of N-terminal GST-tagged human EGFR cytoplasmic domain (669 to 1210 residues) expressed in baculovirus expression system preincubated for 10 mins followed by FAM-labelled peptide substrate addition by caliper mobility shift assay,IC50,14.0,nM,=,CHEMBL3877875,B,CHEMBL3979264,Homo sapiens,CHEMBL203,CHEMBL3877259
C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCN(C)C,8.18,"Inhibition of N-terminal GST-tagged recombinant human EGFR T790M mutant expressed in baculovirus infected Sf21 cells using poly (Glu,Tyr)4:1 as substrate preincubated for 10 mins followed by substrate addition measured after 1 hr by fluorescence polarization assay",IC50,6.6,nM,=,CHEMBL3882126,B,CHEMBL3979366,Homo sapiens,CHEMBL203,CHEMBL3881529
C#Cc1cccc(Nc2ncnc3ccc(OCCCC(=O)NO)cc23)c1,7.00,Inhibition of N-terminal GST-fused human EGFR (His672 to Ala1210 residues) expressed in baculovirus expression system using biotinylated PTP1B at Tyr66 as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins by DELFIA,IC50,100.0,nM,=,CHEMBL3881964,B,CHEMBL3979482,Homo sapiens,CHEMBL203,CHEMBL3881527
Fc1ccc(Nc2nncc3ccccc23)cc1,8.22,"Inhibition of EGFR (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 1 hr by ELISA",IC50,6.0,nM,=,CHEMBL3870506,B,CHEMBL3979610,Homo sapiens,CHEMBL203,CHEMBL3870309
CN(C)C/C=C/C(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,7.65,"In Vitro HotSpot Kinase Assay: IC50s were determined using the in vitro HotSpot kinase assay (purified enzymes, 33P-ATP, an appropriate substrate and 1 uM ATP.). Reaction conditions were 1 uM ATP, one hour incubation with inhibitor, and kinase activity detected using 33-ATP phosphorylation of an appropriately selected peptide substrate.",IC50,22.53,nM,=,CHEMBL3888240,B,CHEMBL3980550,Homo sapiens,CHEMBL203,CHEMBL3886627
C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCOC,8.42,"Inhibition of N-terminal GST-tagged recombinant human EGFR T790M mutant expressed in baculovirus infected Sf21 cells using poly (Glu,Tyr)4:1 as substrate preincubated for 10 mins followed by substrate addition measured after 1 hr by fluorescence polarization assay",IC50,3.8,nM,=,CHEMBL3882126,B,CHEMBL3980793,Homo sapiens,CHEMBL203,CHEMBL3881529
c1ccc(CNc2ncnc3oc(-c4ccccc4)cc23)cc1,7.03,Inhibition of recombinant human GST-tagged EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus by Z'-LYTE assay,IC50,93.0,nM,=,CHEMBL3857034,B,CHEMBL3981621,Homo sapiens,CHEMBL203,CHEMBL3856204
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCN(C(=O)/C=C/CN2CCOCC2)CC1,6.52,"HotSpot kinase assay: IC50s were determined using the in vitro HotSpot kinase assay (purified enzymes, 33P-ATP, an appropriate substrate and 1 μM ATP.). For enzyme inhibition assays, compounds were tested in range of ten concentrations from 10 uM to 0.0005 uM using purified enzymes and the Hotspot kinase assay. Reaction conditions were 1 uM ATP, one hour incubation with inhibitor, and kinase activity detected using 33-ATP phosphorylation of an appropriately selected peptide substrate.",IC50,303.6,nM,=,CHEMBL3887533,B,CHEMBL3982014,Homo sapiens,CHEMBL203,CHEMBL3886356
O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3cc21,7.72,Inhibition of GST-tagged wild type recombinant human EGFR (668 to 1210 residues) expressed in baculovirus after 1 hr by Z-lyte assay,IC50,19.0,nM,=,CHEMBL3854309,B,CHEMBL3982289,Homo sapiens,CHEMBL203,CHEMBL3853296
COc1cc(/C=C2\CCCCC2=O)cc(OC)c1,4.73,"Time-Resolved Fluorescence Assay: The kinase activity of EGFR was detected according to time-resolved fluorescence detection technology to evaluate automatic phosphorylation levels. The test compound was dissolved in 100% DMSO, diluted with 25 mM HEPES (pH=7.4) to the desired concentration, added into each well with 10 μL of the test compounds and 10 μL solution containing 5 ng EGFR, then cultured for 10 min at room temperature using the recombinase diluted by 100 mM HEPES with a dilution ratio of 1:80, subsequently added with 10 μL solution containing 20 mM HEPES, 2 mM MnCl2, 100 μM Na3VO4, 1 mM DTT buffer, and 20 μL of 0.1 mM ATP and 50 mM MgCl2 and cultured for 1 h. The positive group in each plate was added with ATP-MgCl2 enzyme, the negative control group without adding with ATP-MgCl2 enzyme, the liquid was sucked out completely after cultured for 1 h, and each well was washed with buffer for three times. The wells were added with 75 μL anti-phosphorylated tyrosine antibody containing 400 ng europium labeling and cultured 1 h, washed, then added with enhancing solution. At the excitation wavelength 340 nm and the emission wavelength 615 nm, the fluorescence intensities were detected by using Victor type 2 time-resolved luminoscope, wherein the inhibitory rate of the compound on automatic phosphorylation: the inhibitory rate of autophosphorylation=100%−[(negative control)/(positive control−negative control)].",IC50,18670.0,nM,=,CHEMBL3888815,B,CHEMBL3982407,Homo sapiens,CHEMBL203,CHEMBL3886845
C=CC(=O)N1CCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)CC1,4.78,Inhibition of N-terminal 6x-HIS-tagged human recombinant EGFR (696 to 1022 residues) L858R/T790M mutant expressed in Sf9 cells pre-incubated for 90 mins followed by 1 mM ATP addition by HTRF assay,IC50,16460.0,nM,=,CHEMBL3860367,B,CHEMBL3982602,Homo sapiens,CHEMBL203,CHEMBL3860038
O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccccc1,7.35,"Inhibition of EGFR (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 1 hr by ELISA",IC50,45.0,nM,=,CHEMBL3870506,B,CHEMBL3982619,Homo sapiens,CHEMBL203,CHEMBL3870309
COc1cc(Nc2ncnc3ccc(-c4cn(CCCCCCC(=O)NO)nn4)cc23)ccc1Oc1ccccc1,7.94,Inhibition of wild-type EGFR (unknown origin) assessed as remaining ATP level measured after 15 mins by luminescence analysis,IC50,11.6,nM,=,CHEMBL3870704,B,CHEMBL3982710,Homo sapiens,CHEMBL203,CHEMBL3870325
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(-c2ccc(C(F)(F)F)cc2)n1,7.30,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused EGFR (H672 to A1210 residues) expressed in baculovirus using poly-EY as substrate after 210 mins by luciferase coupled chemiluminescence assay,IC50,50.0,nM,=,CHEMBL3883067,B,CHEMBL3983201,Homo sapiens,CHEMBL203,CHEMBL3882729
COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc2cc1OCc1ccccc1,5.53,Inhibition of N-terminal GST-tagged human EGFR cytoplasmic domain (669 to 1210 residues) expressed in baculovirus expression system preincubated for 10 mins followed by FAM-labelled peptide substrate addition by caliper mobility shift assay,IC50,2933.0,nM,=,CHEMBL3877875,B,CHEMBL3983460,Homo sapiens,CHEMBL203,CHEMBL3877259
Cc1ccc(C(/C=C/c2ccc(F)cc2)=N\Nc2nncc3ccccc23)cc1,8.19,"Inhibition of EGFR (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 1 hr by ELISA",IC50,6.5,nM,=,CHEMBL3870506,B,CHEMBL3983586,Homo sapiens,CHEMBL203,CHEMBL3870309
C[C@@H](Nc1ncnc2ccc(OCCCCCCC(=O)NO)cc12)c1ccccc1,7.00,Inhibition of N-terminal GST-fused human EGFR (His672 to Ala1210 residues) expressed in baculovirus expression system using biotinylated PTP1B at Tyr66 as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins by DELFIA,IC50,100.0,nM,=,CHEMBL3881964,B,CHEMBL3984008,Homo sapiens,CHEMBL203,CHEMBL3881527
O=C(CCCCCCOc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1)NO,7.00,Inhibition of N-terminal GST-fused human EGFR (His672 to Ala1210 residues) expressed in baculovirus expression system using biotinylated PTP1B at Tyr66 as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins by DELFIA,IC50,100.0,nM,=,CHEMBL3881964,B,CHEMBL3985004,Homo sapiens,CHEMBL203,CHEMBL3881527
CN(C)CCOc1cccc(Nc2nccc(-c3c(-c4cccc(C(=O)Nc5cc(C(F)(F)F)ccc5F)c4)nc4ccccn34)n2)c1,6.00,Inhibition of recombinant human full length EGFR expressed in baculovirus expression system assessed as decrease in transfer of gamma-phosphate from ATP onto tyrosine residue of biotinylated peptide substrate preincubated for 1 hr followed by substrate addition measured after 90 mins by HTRF method,IC50,1000.0,nM,=,CHEMBL3882759,B,CHEMBL3985011,Homo sapiens,CHEMBL203,CHEMBL3882727
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Cn4ccnc4)cc3OC)ncc2Cl)c1,6.96,Inhibition of human recombinant N-terminal GST-tagged EGFR T790M/L858R double mutant cytoplasmic domain (695 end residues) autophosphorylation expressed in baculovirus infected Sf9 insect cells by ADP-Glo luminescence assay,IC50,109.0,nM,=,CHEMBL3861200,B,CHEMBL3985086,Homo sapiens,CHEMBL203,CHEMBL3860065
C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCO,8.74,"Inhibition of N-terminal GST-tagged recombinant human EGFR T790M mutant expressed in baculovirus infected Sf21 cells using poly (Glu,Tyr)4:1 as substrate preincubated for 10 mins followed by substrate addition measured after 1 hr by fluorescence polarization assay",IC50,1.8,nM,=,CHEMBL3882126,B,CHEMBL3985465,Homo sapiens,CHEMBL203,CHEMBL3881529
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2Cl)c1,8.26,"Omnia Assay: Briefly, 10x stocks of EGFR-WT (PV3872) from Invitrogen and EGFR-T790M/L858R (40350) from BPS Bioscience, San Diego, Calif., 1.13x ATP (AS001A) and appropriate Tyr-Sox conjugated peptide substrates (KCZ1001) were prepared in 1x kinase reaction buffer consisting of 20 mM Tris, pH 7.5, 5 mM MgCl2, 1 mM EGTA, 5 mM β-glycerophosphate, 5% glycerol (10x stock, KB002A) and 0.2 mM DTT (DS001A). 5 uL of each enzyme were pre-incubated in a Corning (#3574) 384-well, white, non-binding surface microtiter plate (Corning, N.Y.) for 30 min. at 25° C. with a 0.5 uL volume of 50% DMSO and serially diluted compounds prepared in 50% DMSO. Kinase reactions were started with the addition of 45 uL of the ATP/Tyr-Sox peptide substrate mix and monitored every 71 seconds for 60 minutes at λex360/λem485 in a Synergy4 plate reader from BioTek (Winooski, Vt.). At the conclusion of each assay, progress curves from each well were examined for linear reaction kinetics and fit statistics.",IC50,5.5,nM,=,CHEMBL3887858,B,CHEMBL3986363,Homo sapiens,CHEMBL203,CHEMBL3886183
